IsPromotionApplied,ProductionCost,MarketingSpend,SeasonalDemandIndex,CompetitorPrice,CustomerRating,EconomicIndex,StoreCount,SalesRevenue,ProductCategory_Electronics,ProductCategory_Furniture,ProductCategory_Toys,Region_North,Region_South,Region_West,CustomerSegment_Low Income,CustomerSegment_Middle Income
0,0.43041776380962715,-0.37594571395681226,0.022635892176784488,-0.24645953067192763,-0.8591282311256959,-0.2987309203162313,-0.6454325010541193,1830,1,0,0,1,0,0,1,0
0,0.005378767301054849,0.10454726372789848,-1.718586582960482,-0.8475803371888251,0.8817597752080343,0.4839701809490043,-1.6477373836785247,1702,1,0,0,1,0,0,1,0
1,-0.17678080263119042,-0.11567868437759393,0.022635892176784488,0.15837693085986043,-0.8591282311256959,0.4839701809490043,0.4951213308977903,1992,0,0,1,0,0,1,1,0
0,1.695414777227997,1.9264164707824267,-1.718586582960482,1.0539242548544219,0.8817597752080343,-0.2987309203162313,-1.4058017223553925,1881,1,0,0,0,0,1,1,0
1,1.7763745860867728,-0.476048417641127,0.022635892176784488,-0.3568694747260517,-0.8591282311256959,0.2752498872782748,-0.7145569757178715,1996,0,0,1,0,1,0,1,0
1,-0.14642087430914955,-0.9365208545889747,0.022635892176784488,1.4096896301399326,-0.8591282311256959,-0.820531654493055,1.3937395015265677,2371,0,1,0,0,0,0,0,1
0,-0.34882039645608875,-0.03559652143014215,-1.718586582960482,1.0293887117312832,-0.8591282311256959,0.4839701809490043,-0.5417457890584912,1614,0,0,1,0,0,1,0,0
0,-1.5227376249083362,-0.095658143640731,0.022635892176784488,1.9985426650952607,-0.8591282311256959,-0.7161715076576902,0.14949895757902978,1696,0,1,0,0,0,1,0,1
1,-0.0047412088062921106,0.16460888593848733,0.022635892176784488,0.40373236209124713,-0.8591282311256959,0.7970506214550985,-0.36893460239911097,1797,0,0,1,0,0,0,1,0
0,1.978774108233712,-0.476048417641127,0.022635892176784488,-0.05017518568681827,-0.8591282311256959,-0.35091099373391366,0.11493672024715373,2202,1,0,0,0,0,1,1,0
0,-0.12618092209445564,0.08452672299103553,-1.718586582960482,-1.5468433161982773,-0.8591282311256959,1.7362919429733812,1.013554890875931,2285,0,0,1,0,0,1,0,0
1,0.734017047030036,0.10454726372789848,0.022635892176784488,-0.7617059362578398,-0.8591282311256959,0.014349520189862948,-1.3021150103597643,1706,1,0,0,0,1,0,0,1
1,-1.4114178877275196,0.8853483524655534,0.022635892176784488,-0.19738844442565032,-0.8591282311256959,0.22306981386059244,-1.6131751463466488,1486,0,0,1,1,0,0,0,0
0,-0.4399001814222114,0.06450618225417258,0.022635892176784488,-0.08697850037152628,0.8817597752080343,-1.4466925355052433,0.14949895757902978,2122,0,0,1,1,0,0,0,1
1,0.470897668239015,0.08452672299103553,0.022635892176784488,2.3052369541344944,0.8817597752080343,1.4753915758849694,1.566550688185948,2620,0,0,0,1,0,0,1,0
1,0.10657852837452444,0.48493753772829445,0.022635892176784488,-0.19738844442565032,0.8817597752080343,-0.03783055322781942,1.566550688185948,2565,1,0,0,1,0,0,0,0
1,0.8352168081035055,0.8453072709918276,1.7638583673140509,-1.7308598896218172,-0.8591282311256959,1.7884720163910635,0.6679325175571705,2568,0,0,0,0,0,1,0,0
1,-0.6119397752471097,-1.0166030175364265,0.022635892176784488,0.6613555648842032,-0.8591282311256959,0.014349520189862948,0.978992653544055,2237,1,0,0,0,0,0,1,0
1,-1.7656170514846632,-1.276870047115645,0.022635892176784488,0.6000167070763566,0.8817597752080343,-0.2465508468985489,-1.4403639596872686,1471,0,0,0,0,0,0,0,0
1,1.1388160913239143,1.6661494412032083,0.022635892176784488,-0.44274387565703704,0.8817597752080343,-0.5596312874046431,0.6333702802252945,2689,0,1,0,0,1,0,0,1
1,-0.9458989867895594,0.685142945096924,0.022635892176784488,2.0966848375878153,-0.8591282311256959,0.6405104012020514,-1.3712394850235163,1297,0,0,1,0,1,0,0,1
0,0.5113775726684029,-0.23580192879877163,0.022635892176784488,-1.8535376052375105,-0.8591282311256959,0.5361502543666866,1.013554890875931,2508,1,0,0,0,0,1,0,1
1,0.460777692131668,-0.015575980693279205,1.7638583673140509,1.2256730567163927,0.8817597752080343,-1.394512462087561,0.4951213308977903,2402,1,0,0,0,0,0,0,1
0,-1.6846572426258875,-0.4159867954305381,-1.718586582960482,-0.28326284535663565,0.8817597752080343,-0.6118113608223255,-1.3021150103597643,1347,0,0,1,0,0,0,1,0
0,1.0578562824651387,0.18462942667535026,0.022635892176784488,-0.9334547381198105,-0.8591282311256959,0.7448705480374161,-0.403496839730987,1977,1,0,0,1,0,0,0,0
0,-0.5714598708177219,-0.9965824767995636,-1.718586582960482,2.366575811942341,-0.8591282311256959,-0.6639914342400078,-1.1984282983641361,1448,1,0,0,0,0,1,0,1
1,0.05597864783778965,0.8252867302549646,0.022635892176784488,0.7226944226920499,0.8817597752080343,-0.8727117279107374,-1.025617111704756,1725,0,0,0,0,0,1,1,0
1,-0.3589403725634357,0.14458834520162436,1.7638583673140509,-0.28326284535663565,0.8817597752080343,0.17088974044291005,-1.4058017223553925,1776,1,0,0,1,0,0,0,0
0,1.6448148966912624,0.18462942667535026,0.022635892176784488,-0.3077983884797743,-0.8591282311256959,0.06652959360754532,-1.4403639596872686,1726,0,1,0,0,0,1,0,0
1,1.3614555656855474,-0.9165003138521118,0.022635892176784488,0.2810546464755538,-0.8591282311256959,-0.5074512139869607,0.3568723815702861,2337,0,1,0,0,0,1,1,0
0,-1.8364568842360918,0.5049580784651574,0.022635892176784488,-0.44274387565703704,-0.8591282311256959,1.840652089808746,0.4951213308977903,1967,0,0,1,0,1,0,1,0
1,2.282373391454121,-0.8964797731152488,0.022635892176784488,1.27474414296267,0.8817597752080343,-0.14219070006318416,-1.4403639596872686,1793,1,0,0,0,0,0,0,1
1,-0.6827796079985384,-0.7162949064834824,1.7638583673140509,0.09703807305201376,-0.8591282311256959,-1.3423323886698786,0.21862343224278188,2099,0,0,1,0,0,1,0,0
0,2.1305737498439163,0.06450618225417258,0.022635892176784488,1.0048531686081446,-0.8591282311256959,-1.7075929025936551,-1.5786129090147727,1781,0,1,0,0,1,0,0,0
0,-0.25774061148996613,2.4869916114145894,0.022635892176784488,0.20744801710613778,0.8817597752080343,1.0579509885435103,0.6333702802252945,2467,1,0,0,0,0,0,1,0
0,-0.34882039645608875,0.14458834520162436,0.022635892176784488,0.8576399098693126,-0.8591282311256959,-1.1336120949991493,-1.060179349036632,1798,1,0,0,1,0,0,0,0
1,-0.24762063538261914,-2.598225735748599,0.022635892176784488,1.3238152292089473,0.8817597752080343,0.014349520189862948,-0.12699894107597862,2148,0,0,1,0,1,0,0,1
0,-0.4095402531001705,-0.6762538250097565,0.022635892176784488,1.6550450613713195,-0.8591282311256959,-0.9248918013284197,1.670237400181576,2099,0,1,0,0,1,0,0,0
1,2.5556127463524887,0.665122404360061,0.022635892176784488,0.4896067630222325,-0.8591282311256959,-0.14219070006318416,1.4974262135221958,2769,1,0,0,0,0,0,1,0
1,-0.07558104155772083,-1.1567468026944672,1.7638583673140509,-0.8475803371888251,0.8817597752080343,0.32742996069595715,-0.43805907706286307,2001,0,0,1,1,0,0,1,0
1,-0.3083404920267009,0.8052661895181016,0.022635892176784488,-0.1605851297409423,-0.8591282311256959,-1.4466925355052433,-1.129303823700384,1835,0,1,0,0,1,0,0,1
0,0.07621860005248357,0.12456780446476143,-1.718586582960482,-0.025639642563679604,-0.8591282311256959,-0.5074512139869607,1.048117128207807,2294,0,0,1,0,0,1,0,1
0,-0.9762589151116002,0.9654305154130052,0.022635892176784488,-0.5531538197111611,0.8817597752080343,-0.7161715076576902,-0.6799947383859954,1944,0,0,0,0,0,1,0,0
0,1.6144549683692215,-0.5761511213254417,1.7638583673140509,-0.7249026215731318,-0.8591282311256959,-1.0292519481637845,0.3568723815702861,2345,1,0,0,0,0,1,0,0
1,-1.4923776965862952,-0.6562332842728935,0.022635892176784488,0.17064470242142976,0.8817597752080343,-0.403091067151596,-1.060179349036632,1603,0,0,0,1,0,0,1,0
1,-0.6220597513544567,0.5449991599388833,0.022635892176784488,-0.9579902812429492,-0.8591282311256959,-0.6639914342400078,0.011250008251525589,1952,0,1,0,0,1,0,0,1
0,0.9465365452843221,-0.03559652143014215,1.7638583673140509,-1.1542746262280585,-0.8591282311256959,0.9014107682904632,-0.09243670374410257,2116,0,0,0,0,0,1,0,1
1,0.04585867173044269,-0.095658143640731,0.022635892176784488,-1.6572532602524013,-0.8591282311256959,-0.7683515810753726,1.1863660775353113,2470,0,0,0,1,0,0,0,1
1,0.5518574770977906,1.5460261967820306,0.022635892176784488,0.47733899146066316,0.8817597752080343,0.4839701809490043,-0.6799947383859954,2207,0,1,0,0,0,1,0,0
0,1.5537351117251397,0.5850402414126092,-1.718586582960482,0.3423935042834005,-0.8591282311256959,0.4317901075313219,0.7370569922209227,2388,0,0,1,0,0,0,0,1
0,1.0173763780357508,-2.0176300543795738,1.7638583673140509,-0.3077983884797743,0.8817597752080343,-1.6032327557582906,0.04581224558340164,2184,0,0,0,0,1,0,1,0
0,0.13693845669656532,0.7652251080443757,0.022635892176784488,0.9803176254850059,0.8817597752080343,-0.5596312874046431,0.21862343224278188,2161,0,0,1,0,1,0,1,0
1,2.1103337976292225,0.665122404360061,-1.718586582960482,-0.9702580528045185,-0.8591282311256959,-0.14219070006318416,-0.7491192130497475,2050,0,0,0,1,0,0,0,0
1,-0.6321797274618036,1.1656359227816346,-1.718586582960482,0.3791968189681085,-0.8591282311256959,0.2752498872782748,-1.4403639596872686,1464,0,0,1,1,0,0,0,0
1,-0.1059409698797617,-0.9565413953258377,0.022635892176784488,0.06023475836730575,-0.8591282311256959,-0.2465508468985489,1.4628639761903197,2496,0,1,0,0,1,0,0,1
1,-0.03510113712833299,0.3047526710965279,-1.718586582960482,-0.7249026215731318,0.8817597752080343,1.0579509885435103,1.1863660775353113,2376,0,0,0,0,0,1,0,0
1,-0.1059409698797617,0.08452672299103553,0.022635892176784488,-0.47954719034174503,0.8817597752080343,0.11870966702522769,1.1172416028715593,2577,0,1,0,0,0,1,1,0
0,-1.07745867618507,-0.9765619360627007,1.7638583673140509,-0.5531538197111611,-0.8591282311256959,0.4317901075313219,-0.2652478904034828,1791,0,0,0,0,0,0,0,1
1,-1.6036974337671117,0.9253894339392793,0.022635892176784488,0.2565191033524151,0.8817597752080343,-0.6118113608223255,-1.3021150103597643,1563,0,1,0,0,0,1,1,0
1,0.4202977877022802,-0.2758430102724975,-1.718586582960482,0.5877489355147871,0.8817597752080343,0.4839701809490043,-1.5094884343510206,1565,0,1,0,1,0,0,0,1
1,-0.6422997035691506,1.1255948413079089,0.022635892176784488,-0.41820833253389833,-0.8591282311256959,1.997192310061793,0.5988080428934185,2104,0,0,0,1,0,0,0,0
0,1.9281742276969773,-0.7763565286940712,0.022635892176784488,-0.6880993068884237,-0.8591282311256959,0.5361502543666866,0.25318566957465793,2329,0,0,0,0,0,1,0,1
0,-0.07558104155772083,-1.4970959952211373,-1.718586582960482,0.13384138773672177,-0.8591282311256959,1.162311135378875,-1.2675527730278882,1445,0,0,0,1,0,0,0,1
0,-0.25774061148996613,-0.2758430102724975,0.022635892176784488,-1.6204499455676933,0.8817597752080343,-0.2987309203162313,-0.23068565307160677,2147,1,0,0,0,1,0,1,0
1,1.1084561630018734,0.20464996741221322,-1.718586582960482,0.035699215244167075,0.8817597752080343,0.9535908417081456,0.9098681788803029,2439,0,0,1,0,1,0,1,0
0,0.4101778115949332,-0.5561305805885788,1.7638583673140509,1.532367345755626,-0.8591282311256959,1.0579509885435103,-1.3366772476916404,1384,1,0,0,0,0,1,0,1
0,-0.17678080263119042,-3.098739254170173,1.7638583673140509,-0.6880993068884237,0.8817597752080343,0.22306981386059244,-0.7145569757178715,1914,1,0,0,0,1,0,0,0
0,-0.6524196796764975,0.3648142933071168,1.7638583673140509,-0.17285290130251163,0.8817597752080343,-0.09001062664550179,-1.4403639596872686,1899,0,1,0,0,1,0,0,0
1,3.699170046482695,0.34479375257025385,-1.718586582960482,1.0048531686081446,0.8817597752080343,-1.5510526823406081,-1.1984282983641361,2267,0,0,0,0,0,0,1,0
0,0.3696979071655454,0.665122404360061,-1.718586582960482,0.7472299658151885,0.8817597752080343,-0.03783055322781942,0.978992653544055,2378,0,0,1,0,0,0,0,0
1,1.0983361868945265,-0.4159867954305381,0.022635892176784488,0.06023475836730575,0.8817597752080343,0.588330327784369,0.7024947548890466,2550,0,1,0,0,1,0,1,0
1,-1.036978771755682,-0.45602787690426405,1.7638583673140509,-0.05017518568681827,0.8817597752080343,-0.820531654493055,0.4259968562340382,1971,1,0,0,0,0,1,0,0
0,-0.5815798469250688,1.425902952360853,0.022635892176784488,-1.2033457124743359,-0.8591282311256959,-1.3423323886698786,0.08037448291527768,2279,0,0,0,0,0,0,0,1
1,2.1406937259512633,-1.597198698905452,1.7638583673140509,0.4896067630222325,-0.8591282311256959,0.11870966702522769,-0.23068565307160677,2373,0,1,0,1,0,0,1,0
0,1.4120554462222823,-0.2758430102724975,1.7638583673140509,-1.3137556565284598,-0.8591282311256959,0.22306981386059244,-1.4058017223553925,2002,0,0,0,1,0,0,1,0
1,0.460777692131668,0.12456780446476143,0.022635892176784488,-2.025286407099481,-0.8591282311256959,-1.394512462087561,0.04581224558340164,2185,0,1,0,1,0,0,0,1
0,-0.38930030088547657,0.5850402414126092,0.022635892176784488,0.9925853970465752,-0.8591282311256959,0.014349520189862948,-1.6477373836785247,1259,0,0,0,0,0,1,1,0
0,-0.2375006592752722,0.14458834520162436,-1.718586582960482,0.3791968189681085,0.8817597752080343,0.2752498872782748,0.7024947548890466,2213,1,0,0,0,1,0,0,0
0,-0.6827796079985384,-0.9565413953258377,0.022635892176784488,0.8699076814308819,-0.8591282311256959,1.3710314290496046,-1.3021150103597643,1413,0,0,1,1,0,0,0,0
1,-1.1685384611511924,1.1456153820447716,0.022635892176784488,-0.7126348500115625,0.8817597752080343,-0.5074512139869607,-0.02331222908035046,1923,1,0,0,0,0,1,1,0
0,0.9364165691769751,-0.015575980693279205,0.022635892176784488,0.46507121989909384,-0.8591282311256959,2.1537325303148402,-1.3366772476916404,1755,0,0,1,0,0,0,0,0
1,0.5417375009904437,-1.6973014025897668,0.022635892176784488,-0.43047610409546766,0.8817597752080343,0.06652959360754532,-1.1638660610322602,1965,0,0,0,0,1,0,1,0
0,0.744137023137383,0.18462942667535026,-1.718586582960482,-0.32006616004134364,-0.8591282311256959,-1.2901523152521963,-0.05787446641222651,2081,0,1,0,0,0,0,0,1
1,-0.33870042034874176,0.4448964562545686,1.7638583673140509,0.9557820823618672,-0.8591282311256959,-0.35091099373391366,1.5319884508540718,2479,1,0,0,0,0,1,1,0
1,0.25837816998472884,1.9464370115192895,0.022635892176784488,-0.13604958661780361,-0.8591282311256959,-1.1857921684168315,-0.8182436877134996,1915,0,0,1,1,0,0,0,1
0,-0.4399001814222114,0.3848348340439797,0.022635892176784488,-0.6758315353268544,-0.8591282311256959,-0.19437077348086654,-1.4749261970191445,1524,1,0,0,1,0,0,0,0
0,-0.7333794885352732,-1.5171165359580001,0.022635892176784488,-1.3382911996515985,-0.8591282311256959,0.4839701809490043,-1.3021150103597643,1616,0,0,1,0,0,1,0,1
0,1.68529480112065,-1.4770754544842744,-1.718586582960482,0.3546612758449698,0.8817597752080343,0.2752498872782748,-1.094741586368508,2029,1,0,0,1,0,0,0,0
0,0.12681848058921838,1.2256975449922236,-1.718586582960482,1.0416564832928525,0.8817597752080343,-1.1857921684168315,-1.1638660610322602,1814,0,0,1,0,1,0,1,0
0,0.5113775726684029,-0.83641815090466,0.022635892176784488,-0.7617059362578398,0.8817597752080343,-1.3423323886698786,-1.129303823700384,1734,0,0,1,0,0,1,0,0
1,0.8453367842108526,-1.577178158168589,0.022635892176784488,0.6858911080073419,-0.8591282311256959,0.4317901075313219,0.25318566957465793,2007,0,0,0,0,0,0,1,0
0,0.13693845669656532,0.9854510561498682,0.022635892176784488,-0.9211869665582411,0.8817597752080343,0.6405104012020514,0.5988080428934185,2453,0,0,1,0,0,1,1,0
0,0.24825819387738188,-0.4960689583779899,0.022635892176784488,0.7349621942536192,-0.8591282311256959,-0.5074512139869607,-0.43805907706286307,1991,0,0,0,0,1,0,0,1
1,-1.0976986283997638,0.9253894339392793,-1.718586582960482,0.035699215244167075,0.8817597752080343,-2.646834224111938,1.1863660775353113,2284,0,0,1,0,1,0,0,1
0,-0.9054190823601715,-0.9365208545889747,0.022635892176784488,0.26878687491398445,-0.8591282311256959,-1.2379722418345138,-0.36893460239911097,1749,0,1,0,0,0,1,0,1
0,-0.9560189628969064,1.4459234930977158,0.022635892176784488,-0.6758315353268544,0.8817597752080343,1.005770915125828,1.2554905521990634,2489,0,1,0,0,0,1,0,1
1,0.6125773337418724,0.8453072709918276,-1.718586582960482,0.3546612758449698,-2.600016237459426,-0.7683515810753726,0.9098681788803029,1948,0,1,0,1,0,0,0,0
0,0.07621860005248357,-0.7563359879572082,3.5050808424513176,-0.5776893628342997,-2.600016237459426,-0.35091099373391366,-1.5786129090147727,1490,0,0,1,0,1,0,0,0
0,-0.9054190823601715,-1.6973014025897668,0.022635892176784488,-0.405940560972329,0.8817597752080343,0.588330327784369,1.704799637513452,2379,0,0,0,0,0,1,0,0
0,0.5923373815271785,2.28678620404596,0.022635892176784488,-1.4855044583904307,-0.8591282311256959,-0.35091099373391366,-1.060179349036632,1835,0,0,0,0,0,1,1,0
1,0.5518574770977906,-0.23580192879877163,-1.718586582960482,-0.7494381646962704,0.8817597752080343,1.423211502467287,1.048117128207807,2553,0,0,1,0,1,0,0,0
0,-0.7030195602132323,-0.7963770694309341,-1.718586582960482,-0.5163505050264531,-0.8591282311256959,-0.403091067151596,1.3937395015265677,2244,0,1,0,0,0,1,0,0
1,-0.02498116102098603,1.365841330150264,0.022635892176784488,0.31785796116026177,0.8817597752080343,-0.9248918013284197,0.18406119491090583,2254,0,1,0,1,0,0,0,0
0,0.5518574770977906,0.9253894339392793,1.7638583673140509,0.5877489355147871,-0.8591282311256959,1.2144912087965574,1.048117128207807,2384,0,0,0,0,1,0,0,1
1,-0.8649391779307837,1.1656359227816346,0.022635892176784488,-0.589957134395869,0.8817597752080343,0.014349520189862948,1.566550688185948,2601,0,1,0,1,0,0,0,0
0,0.5720974293124846,-0.11567868437759393,0.022635892176784488,-0.1605851297409423,-0.8591282311256959,-1.1336120949991493,-1.094741586368508,1870,1,0,0,1,0,0,1,0
1,0.30897805052146365,1.8663548485718378,1.7638583673140509,1.6550450613713195,-0.8591282311256959,0.4839701809490043,1.1518038402034352,2324,0,0,0,1,0,0,0,1
1,-1.0066188434336412,-1.3369316693262336,0.022635892176784488,0.13384138773672177,-0.8591282311256959,-0.2987309203162313,1.6011129255178238,2147,0,1,0,1,0,0,1,0
1,0.217898265555341,-0.5761511213254417,0.022635892176784488,-0.5163505050264531,0.8817597752080343,-1.1857921684168315,1.1518038402034352,2415,0,0,0,0,1,0,0,0
1,0.3696979071655454,0.3648142933071168,0.022635892176784488,-1.644985488690832,0.8817597752080343,0.06652959360754532,1.7393618748453281,2686,1,0,0,1,0,0,0,1
1,-0.6321797274618036,1.1456153820447716,1.7638583673140509,-0.8353125656272558,0.8817597752080343,-0.19437077348086654,-1.2329905356960122,1879,0,0,0,1,0,0,1,0
1,-0.551219918603028,0.645101863623198,1.7638583673140509,-0.8721158803119637,-0.8591282311256959,-1.7597729760113376,0.4951213308977903,2306,0,0,0,0,0,1,0,0
0,-1.016738819540988,-0.11567868437759393,0.022635892176784488,1.9494715788489834,0.8817597752080343,-1.1336120949991493,-1.1984282983641361,1609,0,0,0,0,1,0,1,0
0,-0.4500201575295583,-0.4960689583779899,0.022635892176784488,-0.8230447940656864,0.8817597752080343,1.9450122366441107,0.3568723815702861,2212,0,0,0,0,1,0,1,0
1,-0.01486118491363907,1.1456153820447716,0.022635892176784488,0.06023475836730575,0.8817597752080343,0.06652959360754532,-0.43805907706286307,2135,1,0,0,0,0,0,1,0
1,-0.551219918603028,0.7452045673075128,0.022635892176784488,0.36692904740653914,-0.8591282311256959,1.3710314290496046,-1.060179349036632,1706,0,0,1,0,1,0,0,0
1,-1.502497672693642,-0.8964797731152488,-1.718586582960482,1.0907275695391299,-0.8591282311256959,0.32742996069595715,-1.5094884343510206,1314,0,0,0,0,1,0,0,0
1,-0.6928995841058854,-0.9365208545889747,1.7638583673140509,0.011163672121028402,0.8817597752080343,1.2666712822142399,-1.1984282983641361,1738,0,0,0,0,0,0,1,0
0,-0.41966022920751744,-0.5761511213254417,0.022635892176784488,-0.49181496190331436,0.8817597752080343,0.588330327784369,-0.8182436877134996,1869,0,1,0,0,1,0,0,1
1,0.8250968319961586,-0.6962743657466194,1.7638583673140509,-0.5654215912727304,-0.8591282311256959,-0.977071874746102,-0.16156117840785467,2137,0,0,0,0,1,0,0,1
0,0.6024573576345255,1.0054715968867312,0.022635892176784488,0.3546612758449698,0.8817597752080343,0.6405104012020514,-0.3343723650672349,2199,0,1,0,0,1,0,0,0
0,0.8453367842108526,0.40485537478084266,-1.718586582960482,-0.663563763765285,0.8817597752080343,-1.0292519481637845,-1.2675527730278882,1848,0,0,1,0,1,0,0,0
1,-0.7434994646426202,0.5249786192020204,-1.718586582960482,-1.0806679968586426,0.8817597752080343,0.9535908417081456,0.4259968562340382,2304,1,0,0,0,0,0,0,0
1,0.1470584328039123,0.16460888593848733,-1.718586582960482,-0.49181496190331436,-0.8591282311256959,0.22306981386059244,0.46055909356591423,2161,1,0,0,0,1,0,0,0
0,-2.453775426784256,0.20464996741221322,-1.718586582960482,-1.2892201134053212,-0.8591282311256959,0.014349520189862948,0.14949895757902978,1769,0,0,1,0,1,0,0,0
0,0.43041776380962715,-1.617219239642315,-1.718586582960482,1.82679386323329,0.8817597752080343,-0.45527114056927837,0.14949895757902978,2090,1,0,0,0,0,0,0,1
1,0.6226973098492194,0.7652251080443757,0.022635892176784488,0.5877489355147871,-0.8591282311256959,0.7970506214550985,-0.7145569757178715,1859,0,0,1,0,0,1,0,0
1,-0.3589403725634357,-0.5961716620623047,0.022635892176784488,1.5937062035634728,-0.8591282311256959,-0.19437077348086654,-0.4726213143947391,1462,0,0,1,1,0,0,1,0
1,0.29885807441411666,-0.0556170621670051,0.022635892176784488,0.47733899146066316,0.8817597752080343,-2.0206733430997494,0.5642458055615424,2447,0,0,1,0,0,1,1,0
0,-1.5328576010156831,-0.4960689583779899,0.022635892176784488,1.495564031070918,-0.8591282311256959,-1.81195304942902,-1.5786129090147727,1423,1,0,0,0,0,0,0,1
0,-0.8143392973940489,0.12456780446476143,0.022635892176784488,0.36692904740653914,-0.8591282311256959,-1.3423323886698786,-0.19612341573973072,1878,0,1,0,1,0,0,1,0
1,0.7744969514594238,0.5449991599388833,1.7638583673140509,0.7226944226920499,0.8817597752080343,0.7970506214550985,0.04581224558340164,2265,0,0,1,0,0,0,0,1
0,0.5214975487757498,-1.0366235582732894,0.022635892176784488,-2.086625264907328,-0.8591282311256959,0.9014107682904632,0.7716192295527987,2409,0,0,0,0,0,0,0,1
0,-0.41966022920751744,0.22467050814907616,0.022635892176784488,-0.8966514234351024,-0.8591282311256959,0.32742996069595715,-1.3712394850235163,1648,1,0,0,0,1,0,1,0
1,0.8250968319961586,-0.476048417641127,0.022635892176784488,0.035699215244167075,-0.8591282311256959,0.32742996069595715,-0.43805907706286307,1622,0,0,1,1,0,0,0,0
1,0.13693845669656532,1.3057797079396753,-1.718586582960482,0.06023475836730575,-0.8591282311256959,1.4753915758849694,-0.8873681623772517,1764,0,0,1,0,1,0,1,0
0,-0.5107400141736401,-1.1367262619576042,0.022635892176784488,-0.07471072880995695,0.8817597752080343,0.32742996069595715,1.3591772641946915,2441,0,0,0,1,0,0,1,0
0,-0.1869007787385374,-1.0366235582732894,0.022635892176784488,0.4528034483375245,-0.8591282311256959,0.6405104012020514,0.8753059415484269,2066,0,1,0,0,0,0,0,1
1,-0.4601401336369053,-0.37594571395681226,1.7638583673140509,0.4896067630222325,0.8817597752080343,-0.03783055322781942,0.04581224558340164,2122,0,1,0,0,0,0,1,0
1,-1.1988983894732335,-0.9565413953258377,0.022635892176784488,0.8576399098693126,0.8817597752080343,-0.5074512139869607,0.21862343224278188,2102,0,1,0,0,0,1,0,1
1,1.270375780719425,-0.2558224695356346,0.022635892176784488,0.6613555648842032,-0.8591282311256959,-0.2987309203162313,-1.2675527730278882,1808,0,0,1,1,0,0,0,0
1,-0.5714598708177219,-0.5561305805885788,0.022635892176784488,1.1888697420316847,0.8817597752080343,2.1537325303148402,1.1863660775353113,2352,0,0,1,0,1,0,0,0
1,-0.8446992257160898,0.06450618225417258,0.022635892176784488,1.1888697420316847,-0.8591282311256959,-1.1336120949991493,-0.5763080263903673,1554,0,0,1,0,0,1,0,0
0,-1.54297757712303,0.9854510561498682,0.022635892176784488,0.17064470242142976,0.8817597752080343,0.32742996069595715,-0.8528059250453757,1691,1,0,0,0,0,1,1,0
0,-2.6662949250385424,0.04448564151730964,1.7638583673140509,2.047613751341538,-0.8591282311256959,-1.6032327557582906,1.2900527895309395,2094,0,0,0,0,0,1,0,1
0,0.713777094815342,0.14458834520162436,0.022635892176784488,1.3360830007705167,-0.8591282311256959,-0.6639914342400078,0.6333702802252945,2313,0,0,1,0,1,0,0,0
0,0.8048568797814647,-1.0766646397470154,1.7638583673140509,-0.7862414793809784,0.8817597752080343,0.7970506214550985,-0.7491192130497475,2216,0,0,0,0,0,1,0,1
1,1.209655924075343,-0.15571976585131983,1.7638583673140509,0.3914645905296778,-0.8591282311256959,-1.9163131962643847,0.4259968562340382,2262,0,0,0,0,1,0,0,1
1,-0.14642087430914955,-0.45602787690426405,0.022635892176784488,-1.8044665189912332,0.8817597752080343,0.9535908417081456,-1.025617111704756,1808,0,1,0,0,0,1,0,0
1,-0.3285804442413948,0.665122404360061,0.022635892176784488,-1.6327177171292626,-0.8591282311256959,2.1015524568971578,0.8407437042165508,2461,1,0,0,0,1,0,0,0
0,-0.5107400141736401,-0.7963770694309341,0.022635892176784488,-0.47954719034174503,0.8817597752080343,0.3796100341136395,0.08037448291527768,2171,0,0,1,0,0,0,0,1
0,-0.41966022920751744,-0.8964797731152488,0.022635892176784488,-0.8598481087503944,-0.8591282311256959,1.3188513556319221,0.5296835682296663,2175,0,1,0,0,0,0,0,0
0,1.1286961152165673,0.284732130359665,1.7638583673140509,-0.47954719034174503,0.8817597752080343,0.22306981386059244,0.978992653544055,2843,0,1,0,0,0,0,0,1
1,-0.02498116102098603,1.9664575522561525,0.022635892176784488,0.33012573272183116,-2.600016237459426,0.7448705480374161,-1.6131751463466488,1680,0,0,1,0,0,0,0,1
0,0.37981788327289234,-0.19576084732504573,0.022635892176784488,1.2134052851548234,0.8817597752080343,0.4839701809490043,-0.43805907706286307,1801,0,0,0,0,0,0,0,0
1,-0.4500201575295583,0.14458834520162436,-1.718586582960482,1.1520664273469767,-0.8591282311256959,-0.5596312874046431,1.5319884508540718,2335,0,1,0,0,0,1,1,0
1,1.3412156134708535,0.9253894339392793,0.022635892176784488,0.41600013365281646,-0.8591282311256959,-0.6118113608223255,-1.3021150103597643,1881,0,0,0,0,0,1,0,0
1,-1.9275366692022144,0.48493753772829445,0.022635892176784488,-1.056132453735504,0.8817597752080343,1.2144912087965574,1.704799637513452,2371,1,0,0,0,0,1,1,0
1,-1.2393782939026212,0.48493753772829445,0.022635892176784488,-0.5408860481495917,-2.600016237459426,-0.03783055322781942,0.6679325175571705,1994,0,0,0,0,1,0,0,1
1,0.37981788327289234,-0.11567868437759393,0.022635892176784488,0.6245522501994952,0.8817597752080343,-0.14219070006318416,0.6679325175571705,2382,1,0,0,0,1,0,0,1
